time,Signal
0.254,5.62416041790426
0.255,5.38562547692971
0.256,5.31188951563181
0.257,5.76295290098142
0.258,5.57973247396469
0.259,5.57046778946764
0.26,5.7654003550679
0.261,5.7038092152657
0.262,5.65664451175295
0.263,5.83836053428581
0.264,5.77596838559808
0.265,5.6396575273946
0.266,5.45532119756875
0.267,5.46476537549556
0.268,5.8351732904456
0.269,5.27605776138714
0.27,5.59519646837718
0.271,5.21197851427151
0.272,5.80750070747941
0.273,5.77739156467986
0.274,5.60692194892768
0.275,5.59415732984793
0.276,5.1126972246685
0.277,5.72781168967366
0.278,5.1747074214543
0.279,5.1509494724466
0.28,5.63239733628032
0.281,5.42831337422819
0.282,5.70190057244366
0.283,5.75658477128647
0.284,5.79431635029469
0.285,5.48611250079407
0.286,5.71578817309464
0.287,5.64760146360974
0.288,NaN
0.289,5.73781190557754
0.29,5.81170169509757
0.291,5.60727371781506
0.292,NaN
0.293,5.8382717584059
0.294,5.21350445914771
0.295,5.53883044568687
0.296,5.38713469793497
0.297,5.56623615954817
0.298,5.77398216097862
0.299,5.81087856844547
0.3,5.44422486696393
0.301,5.55447368212927
0.302,5.67756030637249
0.303,5.59324390650569
0.304,5.71343511162595
0.305,5.73450596253118
0.306,5.46996937567234
0.307,5.62203107371783
0.308,5.23240715827043
0.309,5.88932086905809
0.31,5.53584630722082
0.311,5.42230386672337
0.312,5.61368778267209
0.313,5.38014364614611
0.314,5.66309122335022
0.315,5.55651288978898
0.316,6.10557817387054
0.317,5.89908543958782
0.318,5.17337836520163
0.319,5.76237771607387
0.32,5.3958347652394
0.321,5.62579464855811
0.322,5.71102316353181
0.323,5.82901912597228
0.324,5.62618619555517
0.325,5.99737216079249
0.326,5.58723451500367
0.327,5.75022743830284
0.328,5.81896814908044
0.329,5.70434858356365
0.33,5.86478417867936
0.331,5.75451220961536
0.332,5.53430949702145
0.333,5.3313263939252
0.334,6.06537515064273
0.335,5.57399919379566
0.336,5.71681894819775
0.337,5.81001531626
0.338,5.72132936319474
0.339,5.51888586490716
0.34,5.60750242754472
0.341,5.67727467212428
0.342,5.99924474645325
0.343,5.53248335393701
0.344,5.86276667460553
0.345,5.76873713206066
0.346,5.66141304064013
0.347,5.49795605536842
0.348,5.6536809681256
0.349,5.69432264461081
0.35,5.41892620445342
0.351,5.75237915147313
0.352,5.55061448406298
0.353,5.6973484010679
0.354,5.78455549761904
0.355,5.53749124875913
0.356,5.66187292901196
0.357,5.79063179199115
0.358,5.3545353389937
0.359,5.92998315319552
0.36,6.20875387096069
0.361,5.91680827005863
0.362,5.66283314063101
0.363,5.81276428185671
0.364,5.52088782084532
0.365,6.10469571340753
0.366,5.91829415059323
0.367,5.8886458682063
0.368,5.5570180857054
0.369,5.79719176440199
0.37,5.622544843577
0.371,5.67291233356536
0.372,5.62218349456426
0.373,5.53201874953146
0.374,5.55638907452123
0.375,5.69712415919791
0.376,5.40028894863304
0.377,5.86253271598447
0.378,5.71839646481414
0.379,5.88272438844165
0.38,NaN
0.381,5.84360012556943
0.382,5.44903268546339
0.383,5.54251082897053
0.384,5.65806415181638
0.385,5.77028694292941
0.386,5.97498719980421
0.387,5.69212459127778
0.388,6.00329722975133
0.389,5.84693452321051
0.39,5.98752796546212
0.391,5.77894165417576
0.392,5.62302924292467
0.393,5.45894535699708
0.394,5.78714825932462
0.395,5.92057856076624
0.396,5.69916101782892
0.397,5.65032423964952
0.398,5.69754855293621
0.399,5.54074615497552
0.4,5.66224324997283
0.401,5.72547023027353
0.402,5.77155169435652
0.403,5.75038469644945
0.404,5.88615867461036
0.405,5.78649795059364
0.406,6.12817273130314
0.407,5.82850208243195
0.408,6.12771618555874
0.409,5.62290568156915
0.41,5.87354435609147
0.411,5.71688216508986
0.412,5.88965063903059
0.413,5.88909050037662
0.414,5.33377462008236
0.415,5.50623730486218
0.416,5.48410259153884
0.417,5.85332596443333
0.418,6.06764144637965
0.419,5.70887483450591
0.42,5.93733112983106
0.421,5.88459575062813
0.422,5.56577481528792
0.423,NaN
0.424,5.62692643859536
0.425,6.08114931564733
0.426,5.77196550694681
0.427,6.10625392943736
0.428,5.69460980010726
0.429,5.89806797727102
0.43,5.76817516440733
0.431,5.3768860236407
0.432,5.58538819369875
0.433,5.90484573149797
0.434,5.77188749746264
0.435,5.55963184800687
0.436,5.65860833413397
0.437,5.83428564681091
0.438,5.58626861264475
0.439,5.98034502779938
0.44,5.65768789923774
0.441,6.14806938660975
0.442,5.5707829138485
0.443,5.82704558933596
0.444,5.48344615526957
0.445,5.643361235866
0.446,5.66986561311704
0.447,5.86920337694695
0.448,5.97777541921368
0.449,5.849850804715
0.45,5.71553654074991
0.451,5.95363763690672
0.452,5.95069879422167
0.453,5.81533610660884
0.454,5.90591042082502
0.455,5.87457812823552
0.456,5.59497676388702
0.457,5.94462519976083
0.458,5.66160584503594
0.459,5.67258915181322
0.46,5.82908112551746
0.461,5.73250214662491
0.462,5.76794201307267
0.463,5.91367302201069
0.464,6.00425560527705
0.465,5.75557703784178
0.466,5.86097626509904
0.467,5.7480443486752
0.468,5.8418801922291
0.469,5.88420870272957
0.47,5.67307638590462
0.471,NaN
0.472,5.9171272938082
0.473,5.81558533876347
0.474,6.1433010207417
0.475,5.67582237803884
0.476,5.65031516586893
0.477,5.44793663890833
0.478,5.9801865210184
0.479,5.97167614375542
0.48,5.78244281493101
0.481,5.978270450098
0.482,5.83546192470543
0.483,5.8570173718725
0.484,5.82157850868902
0.485,5.88710233774406
0.486,5.81955883648257
0.487,6.35679995303672
0.488,5.56609857207354
0.489,5.42866254214604
0.49,5.57146901935866
0.491,5.58101155487228
0.492,5.71302549213167
0.493,5.7661125878945
0.494,5.75615116989933
0.495,5.9081681931292
0.496,5.87779007613171
0.497,5.95021026662483
0.498,6.15563538854311
0.499,6.04460856250825
0.5,5.54334877907905
0.501,5.33420514890482
0.502,5.98037050207525
0.503,5.43283673294012
0.504,5.81328821765043
0.505,5.80699720315284
0.506,6.24529149753822
0.507,5.78596371274518
0.508,NaN
0.509,5.84684218063545
0.51,5.84876621867135
0.511,5.81353140056734
0.512,5.67771547609648
0.513,5.55481423143671
0.514,5.86252641990204
0.515,5.53053805264519
0.516,5.59255269647038
0.517,6.0651025219086
0.518,5.71494060108121
0.519,5.7705109078113
0.52,5.97838584852206
0.521,5.73823743204282
0.522,6.0039631475096
0.523,5.7288993058724
0.524,6.00028749306109
0.525,5.92340078397279
0.526,5.75472972589901
0.527,5.62398428684357
0.528,5.58828522704701
0.529,5.74266839843453
0.53,5.70882130056204
0.531,5.71447425880578
0.532,5.99266986062615
0.533,5.73616522079127
0.534,6.02417641447179
0.535,5.68884474086273
0.536,5.98940219401774
0.537,5.69015139023516
0.538,5.82962164258431
0.539,5.9881504053084
0.54,5.71089730605674
0.541,5.70571874444747
0.542,6.19372422702806
0.543,5.98291023448769
0.544,5.70596837181176
0.545,5.92180707364596
0.546,5.71964563465133
0.547,5.93247205408745
0.548,6.07409120947765
0.549,5.46963680156881
0.55,5.99592128627652
0.551,6.08134716732825
0.552,NaN
0.553,6.13818745100687
0.554,5.81959317895943
0.555,5.54066352399129
0.556,5.34895261185644
0.557,5.72052628706817
0.558,5.92946482450908
0.559,5.8497784091528
0.56,5.86855187864158
0.561,5.66993786610953
0.562,5.81367277423556
0.563,5.45664895271158
0.564,5.63186604218034
0.565,5.61961962924736
0.566,5.8868105010871
0.567,5.77951146004514
0.568,5.55070862519711
0.569,5.77937282643143
0.57,5.64277130202466
0.571,5.64684147320715
0.572,5.95245138246229
0.573,5.80173788522708
0.574,5.8581513780189
0.575,5.95468991436508
0.576,5.81335692512915
0.577,5.88687806906648
0.578,5.91269413241447
0.579,6.00960946193002
0.58,5.87003864635857
0.581,6.05668421755199
0.582,5.77812288707187
0.583,5.76338318298133
0.584,6.11257224192161
0.585,5.66970359221275
0.586,5.77040795060314
0.587,5.95427775720815
0.588,5.79958388379542
0.589,6.04991902656648
0.59,5.9750592564555
0.591,5.8258440352374
0.592,5.61127772355158
0.593,5.87943653627396
0.594,5.48884540935099
0.595,5.81352934695664
0.596,5.92557939643085
0.597,5.80574966013732
0.598,5.93831890606047
0.599,6.16939335183935
0.6,5.94563170277391
0.601,5.81344830459978
0.602,5.88760921727659
0.603,5.84357859407228
0.604,5.49473394329842
0.605,5.67358604312215
0.606,6.00098802510091
0.607,5.74650833020357
0.608,5.87087708420389
0.609,5.55225222564316
0.61,5.7656079636256
0.611,5.87190795070621
0.612,5.47868409515019
0.613,5.8196357258298
0.614,5.71287126570669
0.615,5.5604482714756
0.616,5.73995651620146
0.617,5.36730280738263
0.618,5.32006153633003
0.619,5.50935804835056
0.62,5.54571474461377
0.621,5.50828585625933
0.622,5.39687056476199
0.623,5.79865821874826
0.624,5.42122502141421
0.625,5.76114739585371
0.626,5.89555152716769
0.627,5.73672011539443
0.628,5.75480722990446
0.629,5.65956680595679
0.63,5.43766847833539
0.631,5.72443822045386
0.632,5.92435798043316
0.633,6.07882569874192
0.634,5.64411202143758
0.635,5.4036580740144
0.636,5.76135427504001
0.637,5.80229292797498
0.638,5.68059744669165
0.639,5.49514571025327
0.64,6.12872816188159
0.641,5.25088326935473
0.642,5.61971275833457
0.643,5.4562941223223
0.644,5.59229855132109
0.645,5.78199234442043
0.646,5.74492242431809
0.647,5.5740495036976
0.648,5.87047384466497
0.649,5.83842148733338
0.65,5.8422813962539
0.651,5.6265343647706
0.652,5.92022531115812
0.653,5.84149202183388
0.654,6.20993954370299
0.655,5.91970443187916
0.656,5.93721731181344
0.657,5.71524225740353
0.658,5.44577584756439
0.659,5.62800841206937
0.66,5.54948696073533
0.661,5.58703732406128
0.662,5.8096376758483
0.663,5.58602631244073
0.664,5.51712437663913
0.665,5.61303966722374
0.666,5.6614792075839
0.667,5.77426795029351
0.668,5.50061153433027
0.669,5.75333307651077
0.67,5.70419763779877
0.671,5.95218795485146
0.672,5.6433872276706
0.673,5.65782928522582
0.674,5.44915078177538
0.675,5.40505959484423
0.676,5.74289724915585
0.677,5.62957450731587
0.678,5.77889116001553
0.679,5.49827340383887
0.68,6.05716480647326
0.681,5.69855846982932
0.682,5.88216231921812
0.683,5.62600832225712
0.684,5.63752204372401
0.685,5.80665626866618
0.686,5.77841410117296
0.687,5.44182201877485
0.688,5.35793811657075
0.689,5.44350030761568
0.69,5.37850979510606
0.691,5.67216264466761
0.692,5.5765758929963
0.693,5.58379498029548
0.694,5.38376906158162
0.695,5.81043325968701
0.696,5.74095362288449
0.697,5.63369208490816
0.698,5.85439135514931
0.699,5.47389177166012
0.7,5.73015365410948
0.701,5.71542137858758
0.702,5.71409719190164
0.703,5.4969036665638
0.704,5.7066216376493
0.705,5.53677140020438
0.706,5.45894632153036
0.707,5.39606344006181
0.708,5.84275544681532
0.709,5.46447244893275
0.71,5.59754124104872
0.711,5.38885007864431
0.712,5.56960538571021
0.713,4.98106723435873
0.714,5.40852080256901
0.715,5.33905709397472
0.716,5.41987968771255
0.717,5.57853577248819
0.718,5.55453289208689
0.719,6.00688912933555
0.72,5.50205595055074
0.721,5.56479907816825
0.722,5.29933131137934
0.723,5.51610069239966
0.724,5.34235867809671
0.725,5.61438457723766
0.726,5.77730688573469
0.727,5.68589899722305
0.728,5.46327706190524
0.729,5.27563937110184
0.73,5.8920914927329
0.731,6.00843238571028
0.732,5.62085303627922
0.733,5.39709578300138
0.734,5.83294771305397
0.735,5.47317363234904
0.736,5.49604862124165
0.737,5.76558576403935
0.738,5.30956031675588
0.739,5.19354168493751
0.74,5.66731164197738
0.741,5.66159917201891
0.742,5.59875093572247
0.743,5.67732459260999
0.744,5.79269533914247
0.745,5.76859059588147
0.746,5.45903527233954
0.747,5.73298609648484
0.748,5.60387801613385
0.749,5.46635126995474
0.75,5.3270242667712
0.751,5.69329967093012
0.752,5.49139545597921
0.753,5.56961582596461
0.754,5.39994283475442
0.755,5.24662734231794
0.756,5.58923991570397
0.757,5.54068175020329
0.758,5.79109662216827
0.759,5.70980789130098
0.76,5.75829860057286
0.761,5.39602753677889
0.762,5.35669740355473
0.763,5.28829979540238
0.764,5.63986237110617
0.765,6.0962262363366
0.766,5.68206286861252
0.767,5.38006879570379
0.768,5.70013624484263
0.769,5.30526605112925
0.77,5.24415547397564
0.771,5.67065011296845
0.772,5.36968750056529
0.773,5.58656755129041
0.774,5.80277400785606
0.775,5.59978336581052
0.776,5.70357682613949
0.777,5.19456554997792
0.778,5.64610937136595
0.779,5.93957363392665
0.78,5.61816707448238
0.781,5.19982473117143
0.782,5.46542757056613
0.783,5.40411405259243
0.784,5.57875787158873
0.785,5.58260120069091
0.786,5.57932873449378
0.787,5.42350525620504
0.788,5.37443328246388
0.789,5.37439129785973
0.79,5.66103380973528
0.791,5.11773573610136
0.792,5.44488360622616
0.793,5.53842196644278
0.794,5.35178943093943
0.795,5.57578163726224
0.796,5.46406005644052
0.797,5.28864681411292
0.798,5.50655816305898
0.799,5.41862258310236
0.8,5.38825367228263
0.801,5.32592806111518
0.802,5.47844148045168
0.803,5.09488171629376
0.804,5.38239153884219
0.805,5.35129457731214
0.806,5.27556599961794
0.807,5.58642239777659
0.808,5.30696090758322
0.809,5.55986977801575
0.81,5.64483487919807
0.811,5.41621172353632
0.812,5.50106035753523
0.813,5.57131424361153
0.814,5.42512109349062
0.815,5.54739228315129
0.816,5.18460250846182
0.817,5.65709315435707
0.818,5.23498446588783
0.819,5.06501415782056
0.82,5.70556113825405
0.821,5.4139919377815
0.822,NaN
0.823,5.34962471506252
0.824,5.21602302534283
0.825,4.80340114391535
0.826,5.5411096736364
0.827,5.35636788546828
0.828,5.37208304565502
0.829,5.49051547461959
0.83,5.12336344049334
0.831,5.25917879828595
0.832,5.63236412962563
0.833,5.52029822686487
0.834,NaN
0.835,4.95571408631195
0.836,5.27993260928041
0.837,5.43479221705868
0.838,5.57827548724074
0.839,5.4063485308089
0.84,5.16094059497576
0.841,5.44443020582945
0.842,5.14652358942369
0.843,5.18658541082232
0.844,5.24581614246066
0.845,5.12846512160863
0.846,5.3179278364693
0.847,5.18990418736423
0.848,5.31052666097682
0.849,5.27294563859669
0.85,5.28123535684361
0.851,5.2602434707271
0.852,5.60536599540085
0.853,5.47851938141631
0.854,5.36602101584165
0.855,5.05856198979908
0.856,5.0245319600415
0.857,4.95447995635366
0.858,5.86620398671955
0.859,5.53737078926082
0.86,5.39201962719291
0.861,5.14349958579885
0.862,5.10679570555196
0.863,5.4433140718255
0.864,5.64451726181111
0.865,4.99054275461992
0.866,5.23703978781703
0.867,5.30776539158228
0.868,4.92392571305028
0.869,5.48827244306033
0.87,5.23478652901673
0.871,5.69784634714713
0.872,5.23491918702301
0.873,5.39262101381456
0.874,5.07998156019763
0.875,5.18117399076473
0.876,5.07007870643453
0.877,5.38001186458924
0.878,5.55953526546016
0.879,5.17810661582156
0.88,5.38177472046017
0.881,5.19128891340811
0.882,5.31024183602432
0.883,5.52672642496919
0.884,5.30918606624293
0.885,5.07541119560805
0.886,5.10900680837546
0.887,5.24409740876802
0.888,5.23738068253035
0.889,5.1001906447652
0.89,5.30712316291347
0.891,5.52193000662859
0.892,5.21602177813071
0.893,5.22297032175446
0.894,4.8212060425167
0.895,5.10423131360637
0.896,4.97810037103474
0.897,5.1771263768692
0.898,5.35710648574782
0.899,5.55425649242885
0.9,5.60691248588161
0.901,5.22144526035684
0.902,5.17838897832909
0.903,5.40353518164046
0.904,5.33566510302642
0.905,5.38828249218897
0.906,5.38848474252488
0.907,4.93436227412809
0.908,5.33608820189793
0.909,5.20729745634645
0.91,5.07114240943967
0.911,5.0820592174903
0.912,5.47465309894653
0.913,5.05399511341525
0.914,4.96615792089173
0.915,5.25403572959865
0.916,5.61082755853864
0.917,5.21135679725371
0.918,5.26547646779608
0.919,5.01373579680924
0.92,5.53379510008771
0.921,5.22151425172295
0.922,5.30009963594646
0.923,5.00122659215324
0.924,5.36000776126308
0.925,5.26458543798828
0.926,4.95311132435093
0.927,5.18981299791517
0.928,5.08929688801799
0.929,5.19881606256533
0.93,5.124404024628
0.931,5.13408065868396
0.932,4.96302298507748
0.933,5.10249032803805
0.934,5.31799545783699
0.935,5.51116447221902
0.936,4.92766399917757
0.937,5.63278692616917
0.938,5.4600551669421
0.939,NaN
0.94,5.08966374580384
0.941,5.00770470470883
0.942,5.31151872605731
0.943,5.00357118136681
0.944,5.0476418485534
0.945,5.31426670756769
0.946,5.22225559220293
0.947,5.31193837087339
0.948,5.23105613774489
0.949,5.04744985481562
0.95,5.02237796961234
0.951,5.28193814623635
0.952,4.98594243849514
0.953,5.35502693804419
0.954,5.27334902018252
0.955,5.1702652844848
0.956,5.11087745546033
0.957,5.18086582909231
0.958,5.8105870509416
0.959,5.08027221165784
0.96,4.78894779986379
0.961,5.48079309904327
0.962,5.21724693872356
0.963,4.96319955122884
0.964,5.61375209030893
0.965,5.19797753302192
0.966,5.14412966030955
0.967,4.92722079654966
0.968,4.86730335266296
0.969,4.72410558867571
0.97,4.99070274347512
0.971,4.86216367728482
0.972,5.19983200623494
0.973,5.00425142001096
0.974,5.41907080309184
0.975,5.36488375562083
0.976,5.09306350780384
0.977,5.00120227460525
0.978,5.2856811821612
0.979,4.82343895193776
0.98,5.18497215493181
0.981,4.91390125803759
0.982,4.96515028745869
0.983,4.9083448663632
0.984,5.15532125786045
0.985,4.88206645748355
0.986,4.82246225407736
0.987,5.14325914184021
0.988,4.94546637856865
0.989,5.09995794606919
0.99,4.95475075887328
0.991,5.07652459501083
0.992,4.50721420513045
0.993,5.11076432648977
0.994,5.3857909402711
0.995,5.2204237218189
0.996,5.19223214779838
0.997,4.95959345342625
0.998,5.04122613113094
0.999,5.05136317935137
1,5.01927857690794
1.001,4.83139303048744
1.002,4.9245230476951
1.003,4.95750528134467
1.004,4.89381648419712
1.005,5.15480148843408
1.006,5.49259111650548
1.007,4.71774164882992
1.008,5.00556397631399
1.009,4.68890771591155
1.01,5.23537303465893
1.011,5.25434178690423
1.012,4.63733925979244
1.013,5.35607341409562
1.014,4.74788581489819
1.015,5.00767863443657
1.016,5.17959038595313
1.017,4.98673239868744
1.018,5.41391833501695
1.019,5.50278771840696
1.02,4.97743112933966
1.021,4.56584627996427
1.022,4.87175338075378
1.023,4.77262298017875
1.024,4.78678788267343
1.025,4.71169376051034
1.026,4.95036528976214
1.027,5.3535488734275
1.028,4.78654956413264
1.029,4.87111270452885
1.03,5.15800835024839
1.031,5.16477588861493
1.032,5.01681882553062
1.033,5.12241374103886
1.034,5.08885628079653
1.035,4.83586097542538
1.036,4.99549349752181
1.037,4.84739202014825
1.038,4.7247485679242
1.039,5.0291764522995
1.04,4.91322413131427
1.041,4.85981634687148
1.042,4.95309400372665
1.043,5.08979654678462
1.044,4.9683546814278
1.045,4.92618928925514
1.046,4.94074836525467
1.047,4.89254893289798
1.048,4.72492627991551
1.049,5.03469171509101
1.05,5.15663381816652
1.051,4.76555100132284
1.052,5.25544195380643
1.053,4.83216159228598
1.054,4.81618317173252
1.055,4.68293658803448
1.056,4.70151417979837
1.057,4.66691282959796
1.058,4.92581647994558
1.059,5.17196970593236
1.06,4.95558899855981
1.061,5.01846739524542
1.062,5.1135297299685
1.063,4.34278875592172
1.064,4.80672015115453
1.065,4.90837322662022
1.066,4.97876065808213
1.067,4.57188095993175
1.068,4.62922052171354
1.069,4.98607570433577
1.07,4.802171141151
1.071,4.93365150334346
1.072,4.62845443029667
1.073,4.49137454832413
1.074,4.96792851503209
1.075,5.05190513925589
1.076,5.1372122455652
1.077,4.50192184257331
1.078,4.53855013441963
1.079,4.50871408344435
1.08,4.79271547540883
1.081,4.67551329403952
1.082,5.05901438120846
1.083,4.5027407729323
1.084,4.44285695084856
1.085,4.82996249668614
1.086,5.02506448824884
1.087,4.62349274477041
1.088,4.52851116713855
1.089,4.74935542324429
1.09,4.44951777951784
1.091,4.77786360848863
1.092,4.93766204322224
1.093,4.81312436086448
1.094,4.38532208628484
1.095,4.65740337555666
1.096,4.7019602750491
1.097,5.12268450118785
1.098,4.940542134862
1.099,4.7437617430663
1.1,5.01465882006593
1.101,4.54145019296734
1.102,4.6783574222087
1.103,5.02813892507993
1.104,5.04372169787079
1.105,4.88694126434894
1.106,4.83664003065672
1.107,4.61889044019764
1.108,4.88272429446647
1.109,4.5657446945248
1.11,4.84391381013365
1.111,4.78301459021587
1.112,4.95214691526649
1.113,4.63675416130883
1.114,4.84680052212759
1.115,4.87585574125451
1.116,4.53519507420925
1.117,4.7437726520508
1.118,5.02963048889188
1.119,4.73032653260548
1.12,4.64377537094285
1.121,4.79449695363339
1.122,4.64581246929623
1.123,4.78713191342703
1.124,4.66922369823799
1.125,4.69018760816019
1.126,4.78369069117953
1.127,4.96167849556337
1.128,4.77727598000638
1.129,NaN
1.13,4.27660929532162
1.131,4.59012532792121
1.132,4.72487349177146
1.133,4.50834160111038
1.134,4.41788970752928
1.135,4.79419552937203
1.136,4.79103983594683
1.137,4.72409006012956
1.138,4.74299464174425
1.139,4.48753975392036
1.14,4.5598388911071
1.141,4.63576980956867
1.142,4.51726933636966
1.143,4.71894573596444
1.144,5.12335233519904
1.145,4.55160252042132
1.146,4.77528305650903
1.147,4.43665671865165
1.148,4.9092043467088
1.149,4.44522066128076
1.15,4.6785507204628
1.151,4.51085138146045
1.152,4.7347392402501
1.153,4.63237663338737
1.154,4.61908141228469
1.155,5.21547465685466
1.156,4.49742761556226
1.157,4.61184539656251
1.158,5.15561453921999
1.159,4.38746322064838
1.16,4.72519680981188
1.161,4.39710488550598
1.162,4.81632781623709
1.163,4.67351304117985
1.164,4.73624308901535
1.165,4.54786084197651
1.166,NaN
1.167,4.89377739547575
1.168,4.14208113022191
1.169,4.26827400913325
1.17,4.67586065479545
1.171,4.45965182953692
