T_bat,SOC,V_bat,I_chg,t_rest,etat_processus
44.4935801098243,58.6555040501993,3.59411849932093,1.801876001128,40.1863260090369,1
20.3441736506872,90.3401915287884,3.97844332054416,0.718143817092797,22.6359372571509,2
24.9961293083462,13.7474704146238,3.09115885292885,1.90395350968414,79.4566260068157,1
36.7348696628618,13.9276347250759,3.09164281667881,1.93866119821738,77.9068137064986,1
41.3684299880751,80.7391288709524,3.87322477541573,1.79936068115544,18.7467855165088,2
34.7744196173933,39.7676836985534,3.43195337198379,2.00337514808259,52.7999812619935,1
46.3342850443985,16.5354197116933,3.10626912940073,1.60330252636255,90.8703894921692,1
49.2760981268874,92.7508580396034,4.01598857224638,0.380918705792705,30.2805502599623,2
33.9283120263273,34.7765859745507,3.34759903121284,1.95135221621403,58.6614111672452,1
43.0396093844842,75.0812103136156,3.83329882415883,1.85299733121905,23.5700916126661,1
34.8431640150058,72.5997985350452,3.77010957898149,1.96807603033794,24.4392985672892,1
39.9529633500746,88.330609120581,3.95352604379734,0.773313820782243,25.5126332787626,2
26.746249399021,62.3672207055609,3.68596458518769,1.93239468736741,34.1702906901687,1
23.2862515164881,75.0942434027337,3.8265611199951,2.05421296906904,21.305049695095,1
49.3702681272257,34.8898341977843,3.35874606140455,1.40473185273109,80.5635060674324,3
44.4498397911795,26.9927891765026,3.27744833666764,1.71483775473601,74.4617906828226,1
28.5615059734859,89.5886218196067,3.96031475855001,0.772827313217053,22.7757154188736,2
37.5748515328376,42.8091189871295,3.48417364501744,2.02878045252033,49.5211438506444,1
31.4021361583637,96.4840047148386,4.09181934500535,0.469608838369048,12.179915055247,2
25.290141223096,66.3441497818448,3.7567479750415,1.99886079860897,29.5679093639788,1
32.5650542915748,62.1695720209122,3.7265818914786,2.04406804550115,32.5179358467607,1
28.9156338259018,11.4745972953375,3.03569796854022,1.9460685339431,79.8297864821383,1
20.4987231959872,94.9489258707071,4.01376577031121,0.422732430291802,19.2327262741738,2
31.6210492099643,44.9912133479941,3.50630011298485,1.96814244387384,49.0628480037065,1
47.6273901141426,57.8389614387132,3.63505073608788,1.52953196865087,48.0457951573694,1
44.8460077612235,40.8136802761281,3.44061973531122,1.66287639892051,62.196767711967,1
37.2222426558965,23.7026980243028,3.20764535360003,1.99970896568968,67.0022651289155,1
29.5594059434115,90.3379520562254,4.03393011173482,0.68950492136384,23.518012925079,2
26.9379288465631,57.3679486672286,3.64810816731072,1.97550653800884,37.8856799319073,1
48.680587508928,0.287032703115897,3,1.49811741581191,115.936517024622,3
36.9383029720614,61.7144913620724,3.69070401426679,1.99559347123287,33.688959471862,1
26.5281591067737,32.6644901772096,3.33731040237626,1.98860230278988,59.4544200774971,1
27.4844615329587,52.7058102257609,3.6119107094268,1.97829114108282,41.9710661203121,1
48.7878860759276,88.5942099310774,3.99910276520145,0.72241918464866,26.5793788296429,2
27.1644239988918,35.72697600025,3.39988993866786,2.01252261922995,56.0922057876602,1
23.2014226506661,90.8535150919799,4.00246447500159,0.62326215955574,24.4535840916708,2
25.5188581925801,62.3360115791803,3.64958833570424,1.98598144774505,33.2985250099219,1
42.9867442075376,1.58212428465563,3,1.78839474747059,96.3624251708508,1
41.2629276779378,92.9437233743761,3.99208167514883,0.555725158772963,20.9687475287511,2
33.1382577433137,69.0896917516924,3.72619557540451,2.00149364675064,27.1209978812655,1
43.8141352134928,99.732285045148,4.12365263906617,0.185459459353736,2.04658126734912,0
35.5253807642786,17.2340508345329,3.15824140033733,2.01532944300327,72.1331451515094,1
32.4079448338732,13.7135749628878,3.09296167401892,2.03245452758771,74.5829323085953,1
23.5232580868277,93.2595463037164,4.03500951826744,0.431841100878436,25.1801198179056,2
46.5173319780905,69.68181614899,3.76315849102264,1.69316423077551,31.3067064871675,1
28.2677964323095,6.60001727220625,3.00427549735399,2.0090318701594,81.6500081161995,1
38.4878216998958,75.5463052602466,3.83781645993328,1.97381366189157,21.7493593211619,1
49.5373933688212,75.3876188461246,3.8346370035162,1.52534042756158,28.1223571120749,1
25.6825406613126,92.3024535546483,4.05151360951517,0.596335872191739,21.4371261100648,2
48.9556397537913,71.1524758628472,3.77404072062167,1.39847609757207,35.8483951056649,3
39.5814610527709,12.4270961972165,3.05427036700609,1.8976990029503,80.9320262557184,1
23.8619481378964,1.98801338397956,3,2.05167386493149,83.9433647877558,1
43.1578143821914,2.62109868777193,3,1.79008100633127,95.257774934314,1
48.5532733477128,2.83064880207946,3,1.53023512536659,110.682789762493,1
36.8834164906827,24.6211067603046,3.23911761712767,1.95511738692985,67.667862597911,1
40.6566559927444,86.0027948682888,3.91127612565365,1.04236917029969,23.0645187745164,2
20.7904363660995,53.8831064341653,3.57680955836519,1.9861286875517,40.7687436093818,1
49.6722705652384,55.2821978685766,3.59091709256302,1.47380177654044,52.823172328429,3
29.5537135944105,84.2030892359606,3.93828747235027,1.28284439863965,21.3336526036289,2
20.7171133809866,12.4173315119911,3.05477684890686,2.01376852966422,76.388800881689,1
44.2569245142317,27.9183679011139,3.29136570678514,1.795451069092,70.3063548803997,1
49.197576553012,58.5759271458288,3.63650690066082,1.51562945616622,47.6251458120191,1
42.1276552975004,96.9595748319675,4.03183419533847,0.412553510318987,11.8316371627673,2
20.082074181362,56.103021925571,3.62256223929972,2.05971708794625,37.4526807340271,1
21.9008153412211,1.8647289372943,3,1.99412136065699,86.4153622738409,1
37.5280821568274,80.0632672680616,3.87135595296016,1.99813117910359,17.5213967169795,2
30.0714532326681,23.297427384102,3.22301748084767,2.0167749764545,66.8019655170506,1
46.4550044225539,80.7105195618779,3.85625924404324,1.5005754188878,22.3923740604146,2
46.2100810807082,38.7860644064172,3.39266707652576,1.77021487150053,60.5341082493275,1
49.6255672611332,86.3541854559429,3.97009262004506,0.786970063734999,29.3468873542409,2
41.4749590721778,74.7121642737185,3.80761320306987,1.8471220376193,23.9932399733374,1
46.3065109942595,55.6240233990419,3.5834251682235,1.66884019719933,46.471311301583,1
29.5895033558616,13.6455225660685,3.10520222116656,1.91064718121397,79.2789548626664,1
23.3353085575942,5.99176895122117,3,1.95218255509575,84.5151784272288,1
45.9609231734714,12.1343455740737,3.0740540968491,1.59417198678716,96.1932080327682,1
29.1041779388458,4.45518785447617,3,1.94952319556945,86.0108361048366,1
32.5799689450066,10.7494129106093,3.05803183197237,1.98441273846387,78.9667965224237,1
39.3809077121472,22.5709338607855,3.20501071466444,2.06290229931935,65.9625005356299,1
38.1529740246654,71.2988980382677,3.78449939901189,1.92554805886883,26.1507095710439,1
32.6276925354464,55.9716982054142,3.59064344729699,2.00413321050007,38.5812092541755,1
31.5845153561178,1.25559801591159,3,1.99421037462184,86.9479608253329,1
23.6804312557702,7.19742796894868,3,2.01225149495186,81.0010951936741,1
36.0158565291025,96.7276330000272,4.06418363972915,0.303250989351903,16.6744348282157,2
26.9856229173199,56.8100461919942,3.6334605118895,1.96403315389593,38.6001177309454,1
42.6442355330138,20.329323466099,3.19486585884851,1.73453647248955,80.3610461157786,1
40.246117524935,25.2325744570323,3.21140123269581,1.98168581587106,66.2412292914698,1
22.1578089442764,74.3825854075093,3.80361565949211,2.08127957695155,21.6355220427899,1
49.677940542074,19.5429481109319,3.17404624777583,1.469981490939,95.2792479800893,3
43.4137080672302,58.1358927273258,3.59985327746423,1.80913782630434,40.5324403735078,1
26.8347766067179,97.0019989088312,4.08021230521803,0.354823507997835,13.3302583903616,2
20.9222845504909,84.6828801490035,3.94013595388153,1.253435948644,21.1524131741774,2
34.351154932151,23.9847759147586,3.21067355433402,1.91127940898939,69.7643603080191,1
30.5822731250322,49.376971426873,3.58012145306523,2.0175311169075,44.0725900986307,1
36.3953449809268,61.995571838138,3.68113778043343,1.99465712423437,33.4569399830142,1
39.7899186627476,82.8980899550179,3.97548495210461,1.49650259328251,19.9051965477981,2
43.9165942207621,15.6791394646084,3.13228994313238,1.76873193657015,83.4524021445039,1
20.4063304051738,1.85762021774095,3,2.01700718821948,85.4647650065687,1
41.4288654163663,7.00221437192223,3.01321387511984,1.90948231864727,85.4286933531004,1
28.859418983057,48.6345110937032,3.52176151872356,2.03135893300295,44.4218815723137,1
49.5920772691225,60.632946165333,3.67008533575753,1.41285732454142,48.4399235069724,3
45.3872519176334,56.8851437086481,3.63334302792305,1.60793083805149,46.8093961118678,1
36.8120354325435,31.7362409322161,3.34912228796483,2.05347206394524,58.4152118909291,1
37.9329705613052,98.8616154412449,4.09824530069118,0.299941778278295,5.85552321257744,0
25.7622701901367,57.9745219245797,3.58835309783724,1.99499666063833,36.9907012523649,1
26.787547657612,38.014117262355,3.39149146124953,1.90766703206164,56.9936496352295,1
24.6203953501385,55.0948219117897,3.61621649404466,1.99379516978305,39.548640565267,1
31.3344064239333,74.5334430906502,3.84744861935589,1.92876096922973,23.1659119770659,1
23.3586633302474,66.9232893453185,3.74222786153639,1.93941444262363,29.9274389000154,1
35.3381868090279,26.4919557662809,3.2499356682241,2.08550252661858,61.9594114132026,1
39.1543386620464,6.63348344284416,3,1.94467015178551,84.2543964737447,1
23.6663713471095,37.0084197914106,3.37581181838839,1.96592322046486,56.2446244105047,1
30.325890767908,62.9717507021564,3.70555440772678,2.03707134716156,31.9351079333077,1
22.1104363905562,21.017400991484,3.19213485276799,1.97119577180191,70.3388955185597,1
35.7728356181621,75.2755553738814,3.84139568972892,2.02694100101149,21.4276670860364,1
39.5086930760902,6.65364813541149,3,2.02184810959395,81.098335625187,1
38.4641642412531,26.0315098578541,3.27846173708497,2.03812759822634,63.7620432625643,1
44.4160868842846,80.4754563743345,3.88311326745159,1.58193234159779,21.5353159137645,2
27.0669870950726,19.3434282623328,3.20633902163207,2.04312379235049,69.3613199842175,1
38.5454552552134,63.946088087994,3.67005185980115,1.90975461774978,33.1148812477996,1
29.0848555769792,52.4670309123734,3.55138992788797,2.04843911610112,40.7728504969428,1
22.6630311823743,92.4807970399351,4.02172016537062,0.522040334229343,23.6601591150924,2
29.1578441469744,26.3296770487111,3.26877604517647,1.98340947728255,65.2139093447796,1
22.1406942483385,6.59610906840238,3,1.93712983874118,84.6079608886461,1
48.7572263305901,73.5065963288669,3.80953971552493,1.378238627477,33.3894670614539,3
41.8149630478079,77.2178029543247,3.86552540346663,1.92421985486818,20.7717264017455,1
23.0438257347201,90.7815852503524,3.96844095105149,0.700019573152571,22.1236180272195,2
43.5880796704578,93.1972069196837,4.05316343271906,0.603377361248179,18.7411261406074,2
30.564660802896,1.3951572975597,3,1.98720591819752,87.1236016344537,1
47.3430542097138,23.436208612142,3.20460280312191,1.56925644184523,85.1099436362884,1
34.8649230424134,61.6778357001658,3.68698901662041,1.99913973532663,33.6628559538943,1
46.1807816895462,94.9016320687616,4.08054946503361,0.316156676910789,25.0632116110912,2
26.6158938423117,95.017611924708,4.09756683118351,0.436779625972235,18.4237343903074,2
31.015769777098,55.6653188195156,3.65189069797471,2.03785458665337,38.2222146288394,1
31.0051082647515,91.5606349766275,4.00207841101547,0.655884862315528,21.5203043060588,2
22.9139804480986,64.1566208946337,3.67459634114779,1.95590903446319,32.1640120669407,1
29.9304330219738,39.0007714141246,3.44804560287402,2.05668034339895,52.1192556804442,1
39.791294115164,48.599066709691,3.51572832051326,2.04164213082043,44.2339913502627,1
33.9963047412122,60.4310482919973,3.69176794911189,2.05971679648799,33.7600350876337,1
46.3769470923329,54.9547921508563,3.62798320072872,1.65907008531961,47.4418075799951,1
28.0901079917104,92.6181426706454,4.00438270798331,0.530215113535038,22.9007188590511,2
30.6445804616495,91.8733435633606,4.03364762860586,0.655993808023137,20.7197023822502,2
29.6106287045184,39.4875612923555,3.43146649050637,1.93457937911919,54.8843703707647,1
36.5521391186512,96.3262528440712,4.07838950637134,0.345451596842097,16.7220082899611,2
25.6465824681886,17.3955666680464,3.15966300249865,1.9954561194141,72.6918453963738,1
25.1973281452452,12.6329519439637,3.05793880617803,1.97420146476567,77.6902345138213,1
48.1844577262536,13.5079158046731,3.08319144426014,1.46527478939277,102.74423665029,3
31.2994314123899,50.5662165676897,3.57297806987127,2.01638176557247,43.0611669443895,1
37.6129440464915,2.1524805274198,3,2.07555341073839,82.8610253503161,1
21.6545625505647,94.7970211217681,4.06875912126987,0.428421446542726,19.5755479786608,2
24.225739906981,82.7115471170733,3.90670915145927,1.45863226059858,20.6274358583059,2
22.8907565558373,1.50189807421224,3,1.96444213968348,88.0127455506246,1
44.3634670387444,17.6196255575055,3.12632765461908,1.74505181483745,82.6074616736998,1
23.0944034775039,33.2063574366837,3.33705669914069,1.97248567189061,59.4459373853462,1
35.4894813703865,13.0996844810917,3.0557166793856,2.0791109931177,73.4675498081877,1
24.6673369397622,80.9490692126582,3.91219893689289,1.75874287084618,18.9588448252861,2
28.3645026628655,34.4736652683293,3.33823294517781,1.99825782111212,57.5842558984917,1
46.4780600750921,94.0107482333367,4.06829801422236,0.366614193912337,25.8768264200387,2
38.9478129539273,58.201417994708,3.65102463756633,2.00258655131642,36.6549452257067,1
48.9098813063921,87.8831984411844,3.97475823795956,0.651309990519988,31.0992900439031,2
37.9914309684798,84.4734445392222,3.88822704906373,1.27393141043403,21.1097037272028,2
20.2855914864967,90.5392318708649,3.97404084111463,0.699937293192372,22.7077420832768,2
32.4692301656127,45.9880265816807,3.47389379286844,1.98747528946414,47.7166779178679,1
20.6732526307604,54.6346816020373,3.60416967973284,2.00903215020544,39.6582312268341,1
29.4195298414084,79.8603591152039,3.86145778551002,2.05642525511762,17.2098931612025,1
34.4487479216223,28.5718851734148,3.3161190041701,2.04808837760458,61.2798812768051,1
37.2637802337142,49.0253522619928,3.53868359202206,1.98726125560964,45.0380949796033,1
27.1595060878679,59.9110307645878,3.63573562435166,1.98270794285754,35.499514269768,1
36.7485973534296,1.55332755508357,3,2.05803071225135,84.0613988074195,1
31.847604023217,59.3481408196637,3.62568058583793,2.12507579186042,33.6417456340763,1
35.1974656252078,43.3676348989458,3.46316225453379,1.96453475917525,50.6013890887794,1
25.8790104362756,80.7360528884841,3.90002287699256,1.75756221146764,19.183353458454,2
24.7025483001029,31.5244803095373,3.33137612928656,2.01428966399529,59.7086434101886,1
42.6355102280716,89.2888708525151,3.97710066206347,0.770672279365351,23.4929739315462,2
29.8991968641656,57.7857215284535,3.61737331701907,2.01847537938434,36.7351248200014,1
39.3258707761465,18.4010201627465,3.12205400643328,2.04037192737671,70.2641294515372,1
36.9636678977163,78.7929233825504,3.83736358355319,2.04618624885478,18.2105659419645,1
46.9859274765821,61.2031177044934,3.64244221292999,1.61718739904995,41.8875455582902,1
46.4205085372105,5.3909272073753,3,1.62998687695963,101.367655522952,1
33.2933420098035,42.0193680001132,3.44672474236416,1.91081077845983,53.225501790526,1
26.1420525947677,67.906883656543,3.75591514120184,2.06613142400903,27.2986870110276,1
38.9657712587548,91.8601777977526,4.00391555861532,0.602566216385102,22.4524034437585,2
39.1050792603965,0.0402024891357433,3,1.99494312272128,87.9866210069058,1
40.7725251013581,97.675914903106,4.08635940492436,0.355839055834003,10.3079117553446,2
47.224196082044,37.6580314745774,3.40717727506477,1.54138583977726,70.5143533019414,1
43.477429341338,97.3783538358323,4.04693716058441,0.368340284465041,11.2802024350497,2
38.7587280756754,60.4716100974053,3.66355351712248,2.00867129485511,34.5616621762233,1
38.0289678619427,82.8845807980693,3.92542835965732,1.48184379016835,20.1115510349065,2
26.3827710820443,57.4711504708102,3.63938793759637,1.98826566754012,37.5573853652395,1
39.540960859936,62.807619830735,3.68787840313964,1.96232339286044,33.2681538872912,1
44.4350051232981,28.5576281695694,3.32193828439343,1.72180259649133,72.5793435168411,1
47.6696744255869,58.6833340656083,3.61076464368285,1.46988834412678,48.9312250924805,3
47.499503362428,75.002176370266,3.83536758452007,1.4758025621132,29.4901081246074,3
36.8329641761791,85.8313836429042,3.93457855625109,1.09017232668791,22.3681182623135,2
27.7950192722146,75.508218846768,3.83781169845844,1.95446439793139,21.9935091495332,1
30.0139237047115,69.8057248447303,3.74472512820232,1.95335107356571,27.129391346645,1
49.9328709670646,86.44794300546,3.9350179347274,0.736746336436433,31.0058038537088,2
35.7679336465346,32.2680996836746,3.3292405578923,2.03070303870207,58.5943396542725,1
44.4772001851347,67.0788790787587,3.73695439033795,1.67361144295629,34.3801486700487,1
37.9104856335372,45.0873936413349,3.4918919878231,1.98148158919496,48.6554699640506,1
35.2079116198498,38.2102752031517,3.39444920330522,1.98858050485823,54.5583087689056,1
30.4561884591709,41.0811349922186,3.43291681111294,1.94698170773876,53.1071249190834,1
36.1331158469391,40.1479583469541,3.45160877409778,1.97288696796936,53.2573874276473,1
20.2020412098261,31.7383945958277,3.32295210889836,1.97343153160222,60.7240165078464,1
46.3005741978972,62.1919367920301,3.66617636275943,1.62742518445487,40.570819136987,1
36.8445944459804,43.0247270821264,3.43576026146798,1.98846982750695,50.310036414715,1
20.7284427597404,97.3802077927252,4.05753630515183,0.344005387823827,11.9684301758917,2
44.545242359935,67.7800891434311,3.74275199278131,1.70122794138213,33.1172420056591,1
24.0606317258622,19.8569888427111,3.16928736098675,2.00933375095514,70.0505296998177,1
20.9191609427261,42.6701009348033,3.47193588869842,1.98629695608781,50.6771951943654,1
33.8700621240535,34.3346239774423,3.30873975623236,1.99090565096217,57.9143268013787,1
48.8197008586099,79.7638803958567,3.85046998245966,1.43090202990919,24.596505745685,3
22.8084274539197,87.9998288563432,3.98323433073203,0.901806934282443,22.6940015675201,2
21.9679554840513,90.3841955826372,3.98847489103074,0.696276340781402,23.1930814437048,2
46.3980672866577,66.2719812375262,3.75083414202014,1.62426186090739,36.2610145939477,1
44.6411612462987,27.0208262029758,3.25161486888596,1.72197469684335,74.1334021691489,1
44.5990826673525,25.236670150459,3.2835705877401,1.75944454348279,74.3730965471581,1
34.0345414344612,85.4897942697402,3.91423030988101,1.13497827578389,22.0412229052805,2
32.8247628368159,52.7714646308747,3.59970451703514,1.92742270627629,42.9909919586751,1
32.0320491630349,80.2161084004598,3.89057685268143,2.00710185653153,17.3112501775755,2
37.4664512641792,57.2488517191606,3.62597275857976,1.97824361837516,37.9402485028685,1
41.8691200812833,73.3142525287511,3.78484397155241,1.95025656503149,24.0140921359715,1
43.5287600704888,51.9011627464056,3.56881809221464,1.88383621542128,44.7700308671742,1
39.6439756268125,77.0883910501888,3.82802496572886,2.03551240653531,19.7749464258399,1
36.8739849402804,56.8857990704716,3.65405092728896,2.01607807616838,37.5617758923582,1
32.3717782466089,46.5709878591981,3.50415752956992,2.07564388371951,45.2438071071241,1
29.5974518613156,34.2688907953282,3.34625818084309,1.9997878674185,57.7210932160586,1
28.5874337847856,6.82093484167041,3,1.99221372119635,82.1277007123132,1
28.8853015520923,37.79241793281,3.36898591212715,2.0440632294964,53.4719516315038,1
40.4825859849333,7.96260776982524,3,1.98092496876807,81.572341943684,1
42.8732354647874,98.2817113730445,4.04466323918955,0.227706982692264,11.1373487930884,0
37.9285936096993,18.1612851330764,3.15341596465624,2.06458933970177,69.6634963558638,1
26.6859167676068,81.185869772054,3.91474582520724,1.74694119618512,18.8461561692718,2
25.8318506151417,87.4961644955898,3.92914364866561,0.913857443532925,23.3508638221867,2
42.9705835631226,68.8413252385943,3.71410723853188,1.87345574594504,29.1587756509438,1
49.3608145692514,56.9494412745376,3.60331978921398,1.51516944645687,49.5096590859549,1
20.4772988477769,16.0971436815609,3.15095221665671,2.03038956014395,72.5946449004196,1
27.4669442594774,46.6880022763306,3.51750765295582,2.05728123251142,45.5381058883343,1
43.7693861531224,34.5172051155215,3.3539021662172,1.86462013750694,61.5626193849296,1
41.5749589326006,22.5039957814085,3.1997452906997,1.87906482166453,72.3111043376453,1
27.379398732183,59.2511868765797,3.63666014551211,1.99371314369841,35.8895101537697,1
36.6467714322754,31.2269837701917,3.3567624814259,1.9680474745353,61.3421789009996,1
37.5675738229706,91.6305553468351,4.01040146694276,0.713782598801331,19.7241995292111,2
41.6415282994169,90.9635524951557,3.99882466017339,0.538049519804326,27.6602649282532,2
33.910211336381,25.7118293782196,3.2517697198807,1.9075807994792,68.3081419447818,1
32.1454541456817,11.0891300744029,3.07322200777668,2.07690511346886,75.2452776819269,1
29.2402841246267,19.2962732019113,3.21484009082174,2.0056027976591,70.6686663405925,1
27.1492672522047,49.9584170678886,3.55919763781606,1.97610192115593,44.457215274941,1
22.7751007445181,72.8585667974596,3.83837477009773,1.96135347733281,24.2894052761711,1
39.3765016225293,20.8194438408791,3.17695717983847,1.95054353137694,71.2431391024617,1
40.0871134562071,24.8033558377231,3.28364214913707,2.11246803943491,62.5923514353853,1
40.6203042175054,85.1671874936367,3.93327835703377,1.21845277520418,21.0485270191918,2
20.0943716139312,41.5848718267527,3.42230768709641,1.96746004308717,52.1186186919203,1
33.1475909756296,61.6685067155236,3.68170555632508,1.95728530283238,34.373134608568,1
23.6766009473409,23.366613923925,3.23306428633055,1.94817524463277,69.0330316659919,1
35.7982800711892,10.1967259425797,3.03464832520626,2.00069065215537,78.8250988190049,1
49.3921886270562,51.585701696853,3.55362848775187,1.54427942538476,54.6615201564389,1
34.9783103289001,47.7140987049782,3.52869165524014,2.00323237777509,45.8372970102015,1
31.2394993782056,15.2671644093163,3.10149527100559,2.0232625035603,73.5647819807274,1
44.4151997718379,62.1806231740415,3.68701863133632,1.76435687689997,37.5201147874715,1
49.046043147341,54.4010118813938,3.60060544570434,1.41375370461178,56.0737631986112,3
28.6137013258639,65.4137346970744,3.71284833934502,1.94914877467112,31.1408927309613,1
44.090001192395,14.454554012466,3.1110606970641,1.75467598190554,85.3237945877537,1
49.8842431208981,75.1527817135244,3.81042099895731,1.40012383763883,30.8421886150632,3
23.3547271925482,22.2049139799923,3.21174948188261,1.98165577346433,68.9246459291853,1
35.9314206376167,51.9351824366033,3.57284957966439,2.04457252572753,41.3051687403678,1
44.40579738455,78.5296028221619,3.85242369003363,1.70201222260776,22.0584733493385,1
31.2888255097069,2.23304279918062,3,2.06764065681277,83.1021648528132,1
33.3732357882418,32.4362459726187,3.35301273132552,1.91742194795717,61.8142729248104,1
42.527076789937,87.2922376400111,3.96581589674393,0.97530768198471,22.309373712779,2
